record_id,title,author,date,place,country,language,publisher,genre,n_annotations
14867152,Merkwaardigen kasteelen in Nederland / door Van Lennep en Hofdijk,"Lennep, J. van (Jacob)",1881,Leiden,,Dutch,,Non-fiction,1
14867172,Beskrifning öfver Grefskapet Dal,"Lignell, Anders",1851,Stockholm,,Swedish,,Non-fiction,1
14867175,Geschiedenis van de stad Leuven [With plates.],"Linden, Herman van der",1899,Leuven,,Dutch,,Non-fiction,1
14867200,Reistogtje met de stoomboot naar Hamburg in den zomer van 1826 ... Met platen,"Lulofs, Barthold Hendrik",1827,Groningen,,Dutch,,Non-fiction,1
14867201,Beskrifning öfver Vestra Vingåkers Socken,"Lundgren, N. Aug",1873,Örebro,,Swedish,,Non-fiction,1
14867202,Wismars pantsättande till Meklenburg-Schwerin. Akademisk afhandling,"Lundin, C. Fr",1892,Upsala,,Swedish,,Non-fiction,1
14867203,Nya Stockholm ... under 1880-talet ... Med talrika illustrationer,"Lundin, Claës",1887,Stockholm,,Swedish,,Non-fiction,1
14867204,"Gamla Stockholm. Anteckningar ur tryckta och otryckta källor framletade, samlade och utgifna af Claes Lundin och August Strindberg","Lundin, Claes",1880,Stockholm,,Finnish  Swedish,Jos. Seligmann & C ; is Förlag,Non-fiction,1
14867230,"Marietta, and the Oil and Mineral Region of South Eastern Ohio and West Virginia",,1864,Marietta,,Dutch  English,,Fiction,1
14867260,Wandeling door de zalen der Historische Tentoonstelling van Amsterdam,"Meijer, Dirk Christian",1876,Amsterdam,,Dutch,,Non-fiction,1
14867269,Geschichte der Stadt Riga,"Mettig, C. (Constantin)",1895,Riga,,German,,Non-fiction,2
14867274,"Erinnerungen an die Hohenzollernherrschaft in Franken, etc","Meyer, Julius, of Anspach",1890,Ansbach,,German,,Fiction,2
14867298,"Der Wahltag zu Regensburg im Jahre 1575. Inaugural-Dissertation, etc","Moritz, Hugo Heinrich",1895,Marburg,,Dutch  French  German  Hungarian,,Non-fiction,1
14867318,Geschiedenis der Gemeente Lembeke en der Vrije Heerlijkheid van Aveschool. Met platen en oorkonden,"Neelemans, Eduard",1872,Eecloo  Gent,,Dutch,,Non-fiction,1
14867326,Neumanns Orts-Lexikon des Deutschen Reichs,"Neumann, Gustav",1894,Leipzig  Wien,,German,,Non-fiction,2
14867327,"Die Stiftungs-Urkunden der Stadt Neuwied. Abgedruckt nach einer beglaubigten Pergamentabschrift im städtischen Archive. Herausgegeben zur 200jährigen Jubelfeier der Stadt Neuwied am 26 August, etc",,1853,Neuwied,,German,,Non-fiction,2
14867335,"Kjøbenhavn paa Holbergs Tid, etc","Nielsen, Oluf",1884,Kjøbenhavn,,Danish,,Non-fiction,1
14867338,Oude Hollandsche Steden aan de Zuiderzee door W. O. J. Nieuwenkamp en J. G. Veldheer,"Nieuwenkamp, Wijnand Otto Jan",1897,Haarlem,,Dutch,,Non-fiction,1
14867345,"Norges Land og Folk, statistisk og topografisk beskrevet [With maps and plates.]",Norway,1885,Kristiania,,Danish,,Non-fiction,1
14867351,"The Round Towers of Ireland; or, the mysteries of Freemasonry, of Sabaism, and of Budhism, for the first time unveiled. Prize Essay of the Royal Irish Academy, enlarged, and embellished with ... illustrations","O'Brien, Henry",1834,London,England,English,,Non-fiction,3
14867353,Svenska Minnen och Bilder. Valda skrifter ... Illustrated upplaga,"Ödman, Nils Petrus",1900,Stockholm,,Swedish,,Non-fiction,1
14867359,Geschichte der Stadt Münster und ihrer Abtei im Gregorienthal. Nach den Dokumenten bearbeitet,"Ohl, Ludwig",1897,Vorbruck-Schirmeck,,German,,Non-fiction,2
14867361,"De gemeente Oost- en West-Souburg, eene statistische bijdrage tot de plaatsbeschrijving van Zeeland, etc",,1860,Middelburg,,Dutch,,Non-fiction,1
14867366,Pozsony város története,"Ortvay, Tivadar",,Pozsony,Slovakia,Hungarian,Pozsonyi Első Takarékpénztár ; Stampfel Károly cs. és kir. udvari könyvkereskedő bizományában,Non-fiction,1
14867368,"Overijssel onder Karel V. Gekend uit regesten op officieele registers en daarbij behoorende acten [edited], door J. I. van Doorninck",,1889,Deventer,,Dutch,,Fiction,1
14867369,"Stockholms Stads fattigvård. Grundvilkeret för dess rationella ordnande, etc","Oxenstierna, Bengt Gabrielsson",1898,Stockholm,,Swedish,,Non-fiction,1
14867404,"Die Nachbarstädte Torgau's: Annaburg, Belgern, Domnitzsch, Düben, Eilenburg, Prettin, Schildau, Wurzen. Geschichtliche Skizze","Petri, Carl Heinrich",1880,Torgau,,English  German  Italian,,Fiction,2
14867413,"A History of the Copper Mines and Newgate Prison, at Granby, Conn. Also, of the Captivity of D. Hays, of Granby, by the Indians, in 1707","Phelps, Noah A.",1845,Hartford,England,Dutch  English,,Non-fiction,1
14867416,Aus Aachens Vergangenheit. Beiträge zur Geschichte der alten Kaiserstadt,"Pick, Richard",1895,Aachen,,German,,Non-fiction,2
14867441,Het Noorden in omtrekken en tafereelen,"Potgieter, Everhardus Johannes",1836,Amsterdam,,Dutch,,Non-fiction,1
14867443,Schets eener Geschiedenis van de stad Rousselare,"Potter, Frans de",1875,Rousselare,,Dutch,,Fiction,1
14867477,"Fem Uger i Finland som Turist, Jæger og Fisker [Illustrated.]","Reedtz-Thott, O.",1892,København,,Danish,,Non-fiction,1
14867485,"Geschichte der Stadt Cambrai bis zur Erteilung der Lex Godefridi, 1227","Reinecke, Wilhelm",1896,Marburg,,Dutch,,Non-fiction,1
14867509,Bruges. An historical sketch,"Robinson, Wilfrid C.",1899,Bruges,,English,L. de Plancke,Non-fiction,3
14867513,Beschrijving van de verwoesting te Leijden op den 12 van Louwmaand 1807,"Roemer, Jan",1824,Leijden,,Dutch,,Non-fiction,1
14867519,Berättelse om Norrboten och dess Lappmarker ... utgifven af A. Roman,"Roman, Abraham",1818,Stockholm,,Swedish,,Non-fiction,1
14867525,Extracts of a Virginian Voyage made an. 1605. by Captaine G. Waymouth,"Rosier, James",1860,Bath,England,Dutch  English,,Non-fiction,1
14867571,"Aemstel's Oudheid, of gedenkwaardigheden van Amsterdam","Scheltema, Pieter",1855,Amsterdam,,Dutch,,Non-fiction,1
14867574,Penschetsen uit Nijmegen's Verleden,"Schevichaven, Herman Diederik Johan van",1898,Nijmegen,,Dutch,,Fiction,1
14867598,Geschichte und Denkwürdigkeiten der Stadt Schongau. Mit einem Stahlstich,,1852,Nördlingen,,German,,Non-fiction,2
14867600,Zeden en gebruiken aan de Zaanstreek,"Schotel, Gilles Denijs Jacob",1874,Haarlem,,Dutch,,Non-fiction,1
14867608,Urkundliche Geschichte der Stadt Steinau an der Oder,"Schubert, Heinrich",1885,Breslau,,German,,Non-fiction,2
14867624,"Potsdam und Sans-Souci. Forschungen und Quellen zur Geschichte von Burg, Stadt und Park ... Mit 15 Tafeln","Sello, Georg",1888,Breslau,,German,,Fiction,2
14867631,"A Lecture, on the topography and history of New-York","Seymour, Horatio",1856,Utica,,Dutch  English,,Non-fiction,1
14867640,"Sveriges Kommuner i administrativt, judicielt och ecklesiastikt hänseende ... år 1898 ... Handbok utgifven af K. Sidenbladh","Sidenbladh, Carl",1898,Stockholm,,Swedish,,Non-fiction,1
14867657,"Beknopte Geschiedenis van Einehoven, etc","Smits, F. N.",1887,Eindhoven,,Dutch,,Non-fiction,1
14867688,"Från det moderna England. Ett urval bilder och intryck ... Med 267 illustrationer, etc","Steffen, Gustaf Fredrik",1894,Stockholm,,Swedish,,Non-fiction,1
14867689,"Fra det moderne England. I Dansk bearbejdelse ved A. Ipsen. Med talrige illustrationer, etc","Steffen, Gustaf Fredrik",1894,Kjøbenhavn,,Danish,,Non-fiction,1
14867695,"Uit de geschiedenis der Heilige Stede te Amsterdam ... Mededeelingen over hare kunstschatten, dienst en inrichting ... Met afbeeldingen","Sterck, Johannes Franciscus Maria",1898,Amsterdam,,Dutch,,Non-fiction,1
14867724,"De Zuiderzee en de Kamper Eilanden c. a. van voorheen en Thans, 1363-1882 ... en eene bijdrage omtrent geheele of gedeeltelijke afsluiting der Zuiderzee, etc","Swets, J.",1886,'s-Gravenhage,,Dutch,,Non-fiction,1
14867736,"Geschiedenis der stad Zutphen, van de vroegste tijden tot 1795 ... Met platen en kaart","Tadama, Reinier Willem",1856,Arnhem  Zutphen,,Dutch,,Non-fiction,1
14867749,Het Koningrijk der Nederlanden voorgesteld in eene reeks van ... schilderachtige gezigten ... en beschreven door J. L. Terwen,"Terwen, Johannes Leonardus",1858,Gouda,,Dutch,,Non-fiction,1
14867751,"Beskrifning öfver Sveriges Rike. Bd. 1, Bd. 2, pt. 1, 2","Tham, Wilhelm, of Carlberg",1849,Stockholm,,Swedish,,Non-fiction,1
14867773,Het Kasteel Westhoven in Zeeland ... geïllustreerd door C. Rochussen,"Toussaint, afterwards Bosboom, Anna Louisa Geertruida",1882,Haarlem,,Dutch,,Non-fiction,1
14867783,"Semi-tropical California: its climate ... productiveness, and scenery, etc","Truman, Benjamin Cummings",1874,San Francisco,,English,,Non-fiction,3
14867793,'T Payottenland gelyk het van oudtyds gestaen en gelegen is. Gedenkboeksken voor alle die deze conntry vry en vrolyk beleven,"Twyfelloos, Franciscus",1846,Brussel,,Dutch,,Non-fiction,1
14867795,Quellen zur Geschichte der Stadt Wien. Abth. I. Regesten aus in- und ausländischen Archiven. Besprochen von Dr. K. Uhlirz. Bd. I,"Uhlirz, Carl",1896,Innsbruck,,German,,Non-fiction,2
14867807,Forbidden to marry ... A novel,"Varley, afterwards Banks, Isabella",1883,London,England,English,F. V. White,Fiction,3
14867833,St. Juliaens Gasthuis te Antwerpen,"Visschers, Petrus Joseph",1853,Antwerpen,,Dutch  Latin,,Non-fiction,1
14867846,"Ostfriesland Land und Volk in Wort und Bild ... Mit ... Holzschnitten, etc","Vries, Johann Fr. de",1881,Emden,,German,,Non-fiction,2
14867857,"Geografisk och ekonomisk Beskrifning om Kemi Lappmark i Vesterbottens Höfdingdöme, med geografisk, Karta, på ... S. G. Hermelius anmodan, författad af G. W","Wahlenberg, Georgius",1804,Stockholm,,Swedish,,Non-fiction,1
14867885,Das Kloster Laach. Geschichte und Urkunden-Buch. Ein Beitrag zur Special-Geschichte der Rheinlande,"Wegeler, Julius, of Coblenz",1854,"Bonn, Coblenz",,German  Latin,,Non-fiction,2
14867895,"Oud-Utrecht. Voornaamste Bladzijden uit de Geschiedenis van de stad en de provincië Utrecht, aan het Volk verhaald","Welsch, A. G.",1893,Utrecht,,Dutch,,Non-fiction,1
14867917,Ny Smalands Beskrifning inskränkt till Wexiö Stift,"Wieselgren, Peter",1844,Lund  Wexiö,,Swedish,,Non-fiction,1
14867937,"Beschrijving van de Groote of St. Bavokerk te Haarlem, alsmede van het alomberoemde Orgel in dezelve","Wolff, J., of Haarlem",1845,Haarlem,,Dutch,,Non-fiction,1
14867944,"Reminiscences of Troy from its settlement in 1790 to 1807, with remarks on its commerce, enterprise, etc","Woodworth, John",1853,Albany,United States of America,Dutch  English,,Non-fiction,1
14867980,"Geschiedenis der Stad Hoorn, hoofdstad van West-Vriesland gedurende het grootste gedeelte der XVII en XVIII eeuw, of vervolg op Velius Chronyk, beginnende met het jaar 1630, met aanteekeningen en bijlagen uitgegeven door C. A. Abbing","Abbing, Cornelis Alard",1841,Hoorn,,Dutch,,Non-fiction,1
14871078,"Christianiæ i vor og svunden Tid. Gammelt og nyt fra en By i Vekst, etc","Abildgaard, Olaf Andreas Colbjörnsen",1898,Christianiæ,,Danish,,Non-fiction,1
14871085,"En Resa till Nordkap ... skildrad i bref, etc","Adelsköld, Claes",1890,Stockholm,,Swedish,,Non-fiction,1
14871090,Inledning till Sveriges fysiska geografi. Jemte upplysningar rörande ankologisk och fysisk karta öfver Sverige,"Agardh, C. A. (Carl Adolf)",1857,Carlstad,,Swedish,,Non-fiction,1
14871095,Sjöfarten på Brasilien. Vägledning i Brasilianska hamnar för de förenade rikenas fartygsbefälhafvare,"Åkerblom, Leonard",1869,Stockholm,,Swedish,,Non-fiction,1
14871114,"Reis door Rusland, Galicie, Hongarije en Bohemen. Met platen","Andel, Adrian van",1877,Nijkerk,,Dutch,,Non-fiction,1
14871116,"Amerika, seet fra et Landbostandpunkt [With illustrations.]","Andreasen, H.",1884,Kjøbenhavn,,Danish,,Non-fiction,1
14871124,"Bidrag till kännedom om de Arktiska Ländernas naturförhållanden, grundade på undersökningar utförda under Svenska expeditioner till polartrakterna",,1875,Stockholm,,Swedish,,Non-fiction,1
14871127,En Norgesreise ... Med ... Illustrationer,"Arentzen, Kristian August Emil",1890,Kjøbenhavn,,Danish,,Non-fiction,1
14871137,"Blandt Nordpolens Naboer. Med Illustrationer af Th. Holmboe, etc","Astrup, Eivind",1895,Kristiania,,Danish,,Non-fiction,1
14871151,"Westkapelle, hare bevolking, westkapelsche dijk ... Met twee kaarten","Baart, K.",1889,Middelburg,,Dutch,,Non-fiction,1
14871161,"A Texas Scrap-Book. Made up of the history, biography, and miscellany of Texas and its people. Compiled by D. W. C. Baker [With plates, including portraits.]","Baker, D. W. C.",1875,New York,United States of America,English,A. S. Barnes,Non-fiction,5
14871178,"Away from Ice and Snow; or, To Manilla in winter","Barrie, Andrew D.",1890,Dumfries,Scotland,English,Anderson,Non-fiction,3
14871181,Cæsar and the Britons,"Barry, Henry, Late Fellow of Queen's College, Oxford",1831,London,England,English,Baldwin & Cradock,Non-fiction,3
14871219,"Visingsö, jemte anteckningar om Visingsborgs grefskap [With maps and illustrations.]","Berg, Georg Wilhelm",1885,Göteborg,,Swedish,,Non-fiction,1
14871231,"De Gasthuizen van Amsterdam van de 14e eeuw tot op heden. Met een plan voor een nieuw ziekenhuis ... en een plan voor een nieuwe buurt, etc","Berns, Anton Wilhelm Cornelis",1883,Amsterdam,,Dutch,,Non-fiction,1
14871246,Reconocimiento Militar del Rio Desaguadero y de la Altiplanicie Andina,"Billinghurst, Guillermo Enrique, President of the Republic of Peru",1880,Lima,,Spanish,,Non-fiction,1
14871250,"Niels Henrik Abel. En skildring af hans liv og videnskabelige virksomhed ... Fölgeskrift til 'Nordisk tidskrift för vetenskap, konst och industri, etc.'","Bjerknes, Carl Anton",1880,Stockholm,,Swedish,,Non-fiction,1
14871251,"Till Visby Stads äldsta historia. Ett kritiskt bidrag, etc","Björkander, Adolf",1898,Upsala,,Swedish,,Non-fiction,1
14871277,Mountaineering in Colorado. The peaks about Estes Park. By Frederick H. Chapin [With plates.],"Appalachian Mountain Club (Boston, Massachusetts)",1889,Boston,,English,,Non-fiction,4
14871282,Hedvig Eleonoras Drottningholm. Anteckningar till slottets äldre byggnadshistoria [With two plans.],"Böttiger, Johan Fredrik",1889,Stockholm,,Swedish,,Non-fiction,1
14871286,Beschrijving van den Helder met het Nieuwe Diep en Huisduinen [With a map.],"Boumeester, J. van Dam den",1847,Nieuwe Diep,,Dutch,,Fiction,1
14871293,"A Practical Synopsis of English History: or, a General summary of dates and events, etc","Bowes, Arthur",1845,London,England,English,William Pickering,Non-fiction,5
14871302,Herinneringen eener reize naar Nieuwyork gedaan in de jaren 1831 en 1832. Benevens eenige bijzonderheden omtrent Constant Polari ... beschuldigd met den diefstal der juweelen van ... de Prinses van Oranje [By J. de Brauw.],"Brauw, J. de, vaandrig",1833,Leiden,,Dutch,C. C. van der Hoek,Non-fiction,1
14871364,California illustrated: including a description of the Panama and Nicaragua routes. By a returned Californian [With plates.],,1852,New York,United States of America,English,William Holdredge,Non-fiction,3
14871406,"Göteborg. Skisserade skildringar af Sveriges andra stad ... Med en karta, etc","Cederblad, Albert",1884,Göteborg,,Swedish,,Non-fiction,1
14871451,"Ethnographische beschrijving van de West- en Noordkust von Nederlandsch Nieuw-Guinea door F. S. A. de Clercq, met medewerking van J. D. E. Schmeltz ... Met bijvoeging eener schets der ethnographie van Duitsch en Britsch Nieuw-Guinea. Met 42 platen en 51 tekstillustraties","Clercq, Frederik Sigismund Alexander de",1893,Leiden,,Dutch,,Fiction,1
14871471,"Upper Canada Sketches ... With illustrations, portraits and map","Conant, Thomas",1898,Toronto,,English,William Briggs,Non-fiction,5
14871484,Rosenborg. Mindeblade fra de danske Kongers kronologiske Samling. Ved Carl Andersen [With illustrations.],Rosenborg Slot (Copenhagen),1867,Kjøbenhavn,,Danish,,Non-fiction,1
14871487,"The History of Rome: from the earliest period to the close of the Empire. Adapted for youth, schools, and families ... A new edition, with chronological table","Corner, Julia",1877,London,England,English,Dean,Non-fiction,5
14871492,"Aanteekeningen, gehouden gedurende mijn verblijf in de West-Indiën, in dejaren 1837-1840, etc","Coster, G. van Lennep",1842,Amsterdam,,Dutch,,Non-fiction,1
14871500,Tales of the Hall,"Crabbe, George",1819,London,England,English,John Murray,Fiction,5
14871519,"Røros Kobberværk, 1644-1894","Dahle, H.",1894,Trondhjem,,Danish,,Non-fiction,1
14871520,Mariager Klosters og Bys Historie,"Dahlerup, Hans",1882,Kjøbenhavn,,Danish,,Non-fiction,1
14871523,"Een Blik op de vorming der stad Sluis en op den aanleg harer vestingwerken van 1382 tot 1587 ... Met een plattegrond van Sluis in het midden der 15e eeuw, etc","Dale, Johan Hendrik van",1871,Middelburg,,Dutch,,Non-fiction,1
14871549,"The Voyage of Pierre Angibaut, known as Champdoré, captain in the Marine of New France, made to the coast of Maine, 1608. (Reprinted from the New-England Historical and Genealogical Register.)","De Costa, Benjamin Franklin",1891,Albany,United States of America,English,Joel Munsell's,Non-fiction,3
14871571,Roman Society in the last century of the Western Empire,"Dill, Samuel",1898,London  New York,England  United States of America,English,Macmillan,Non-fiction,3
14871575,Curaçao. Herinneringen en schetsen,"Dissel, Sibrand van",1857,Leyden,,Dutch,,Non-fiction,1
14871580,White Conquest,"Dixon, William Hepworth",1875,London,England,English,,Non-fiction,4
14871592,Boeroe en Manipa. Aanteekeningen en geschiedkundige feiten verzameld door J. B. J. van D,"Doren, Jan Baptist Jozef van",1859,Amsterdam,,Dutch,,Non-fiction,1
14871611,"Das Deutsche Volk in seinen Mundarten, Sitten, Gebräuchen, Festen und Trachten ... Mit 50 kolorirten Bildern","Duller, Eduard",1847,Leipzig,,German,,Non-fiction,2
14871640,Chronologisch overzigt van de belangrijkste gebeurtenissen der stad Haarlem,"Ekama, C.",1861,Haarlem,,Dutch,,Non-fiction,1
14871675,Nijmegen,"Evers, Jan Willem Staats",1891,Arnhem,,Dutch,,Fiction,1
14871691,"Stockholms Stad i juridiskt, administrativt, statistiskt och borgerligt hänseinde. Handbok i alfabetisk ordning, etc","Ferlin, P. R.",1854,Stockholm,,Swedish,,Non-fiction,1
14871692,Beskrifning öfver Värmland ... Utgifven af E. Fernow. Ny Upplaga. Utgifven af ... H. O. Norstedt,"Fernow, Erik",1898,Karlstad,,Swedish,,Non-fiction,1
14871698,"Postadressebog for Kongeriget Danmark. Femte forøgede Udgave, redigeret af V. H. Finsen. coll. 894","Finsen, Vilhjálmur Hannes",1897,Kjøbenhavn,,Danish,,Non-fiction,1
14871705,"Om Walle hörad i Westergötland. Akademisk afhandling, etc","Florén, August",1854,Upsala,,Swedish,,Non-fiction,1
14871707,"Florida portrayed: its sections, climate, productions, resources, etc. With practical hints to intending settlers [By R. C. Long and others.]",,1885,London,England,English,The South,Non-fiction,4
